id,parent_id,name,code,developer_name,model_type,group,stat_group
10,,VAR,VAR,VAR,event,VAR,
14,,Goal,goal,GOAL,event,goals,
15,,Own Goal,owngoal,OWNGOAL,event,goals,
16,,Penalty,penalty,PENALTY,event,goals,
17,,Missed Penalty,missed_penalty,MISSED_PENALTY,event,goals,
18,,Substitution,substitution,SUBSTITUTION,event,subs,
19,,Yellowcard,yellowcard,YELLOWCARD,event,cards,
20,,Redcard,redcard,REDCARD,event,cards,
21,,Yellow/Red card,yellowredcard,YELLOWREDCARD,event,cards,
22,5.0,Penalty Shootout Missed,pen_shootout_miss,PENALTY_SHOOTOUT_MISS,event,goals,
23,5.0,Penalty Shootout Goal,pen_shootout_goal,PENALTY_SHOOTOUT_GOAL,event,goals,
1675,,Highlight,highlight,HIGHLIGHT,event,,
29,,Video,video,VIDEO,highlight,,
30,,Clip,clip,CLIP,highlight,,
31,,File,file,FILE,highlight,,
336,629.0,Ill,ill,ILL,injury_suspension,,
337,629.0,Cruciate Ligament Rupture,cruciate-ligament-rupture,CRUCIATE_LIGAMENT_RUPTURE,injury_suspension,,
339,629.0,Groin Injury,groin-injury,GROIN_INJURY,injury_suspension,,
531,629.0,Knock,knock,KNOCK,injury_suspension,,
532,629.0,Calf Injury,calf-injury,CALF_INJURY,injury_suspension,,
533,629.0,Thigh Problems,thigh-problems,THIGH_PROBLEMS,injury_suspension,,
534,629.0,Fibula Fracture,fibula-fracture,FIBULA_FRACTURE,injury_suspension,,
535,629.0,Hamstring Injury,hamstring-injury,HAMSTRING_INJURY,injury_suspension,,
536,629.0,Knee Injury,knee-injury,KNEE_INJURY,injury_suspension,,
537,629.0,Ankle Injury,ankle-injury,ANKLE_INJURY,injury_suspension,,
538,629.0,COVID 19,covid-19,COVID_19,injury_suspension,,
540,629.0,Knee Surgery,knee-surgery,KNEE_SURGERY,injury_suspension,,
541,629.0,Ankle Fracture,ankle-fracture,ANKLE_FRACTURE,injury_suspension,,
542,629.0,Metatarsal Fracture,metatarsal-fracture,METATARSAL_FRACTURE,injury_suspension,,
543,629.0,Pubitis,pubitis,PUBITIS,injury_suspension,,
544,629.0,Thigh muscle rupture,thigh-muscle-rupture,THIGH_MUSCLE_RUPTURE,injury_suspension,,
545,629.0,Shoulder Injury,shoulder-injury,SHOULDER_INJURY,injury_suspension,,
546,629.0,Ruptured cruciate ligament,ruptured-cruciate-ligament,RUPTURED_CRUCIATE_LIGAMENT,injury_suspension,,
547,629.0,Fitness,fitness,FITNESS,injury_suspension,,
548,629.0,Groin Surgery,groin-surgery,GROIN_SURGERY,injury_suspension,,
549,629.0,Foot Injury,foot-injury,FOOT_INJURY,injury_suspension,,
550,629.0,Concussion,concussion,CONCUSSION,injury_suspension,,
551,629.0,Hip Injury,hip-injury,HIP_INJURY,injury_suspension,,
552,629.0,Leg Injury,leg-injury,LEG_INJURY,injury_suspension,,
553,629.0,Inguinal Hernia,inguinal-hernia,INGUINAL_HERNIA,injury_suspension,,
554,629.0,Muscle Injury,muscle-injury,MUSCLE_INJURY,injury_suspension,,
555,629.0,Thumb Injury,thumb-injury,THUMB_INJURY,injury_suspension,,
556,629.0,Heart Condition,heart-condition,HEART_CONDITION,injury_suspension,,
557,629.0,Cruciate Ligament Injury,cruciate-ligament-injury,CRUCIATE_LIGAMENT_INJURY,injury_suspension,,
558,629.0,Foot surgery,foot-surgery,FOOT_SURGERY,injury_suspension,,
561,1692.0,Suspended,suspended,SUSPENDED,injury_suspension,,
562,629.0,Twisted knee,twisted-knee,TWISTED_KNEE,injury_suspension,,
585,629.0,Tear in a joint capsule,team-in-joint-capsule,TEAR_IN_JOINT_CAPSULE,injury_suspension,,
587,629.0,Unknown Injury,unknown-injury,UNKNOWN_INJURY,injury_suspension,,
588,629.0,Adductor problems,adductor-problems,ADDUCTOR_PROBLEMS,injury_suspension,,
589,629.0,Muscle Fatigue,muscle-fatigue,MUSCLE_FATIGUE,injury_suspension,,
590,629.0,Rest,rest,REST,injury_suspension,,
591,629.0,Distortion of the ankle,distortion-of-the-ankle,DISTORTION_OF_THE_ANKLE,injury_suspension,,
592,629.0,Ruptured intraarticular ligament initiation in knee,ruptured-intraarticular-ligament-initiation-in-knee,RUPTURED_NKEE_LIGAMENT,injury_suspension,,
593,629.0,Thigh Muscle Strain,thigh-muscle-strain,THIGH_MUSCLE_STRAIN,injury_suspension,,
594,629.0,Meniscal Injury,meniscal-injury,MENSICAL_INJURY,injury_suspension,,
595,629.0,Back Injury,back-injury,BACK_INJURY,injury_suspension,,
596,629.0,Biceps femoris muscle injury,biceps-femoris-muscle-injury,BICEPS_FEMORIS_MUSCLE_INJURY,injury_suspension,,
597,629.0,Tear in the abductor muscle,tear-in-abductor-muscle,TEAR_IN_ABDUCTOR_MUSCLE,injury_suspension,,
598,629.0,Muscular problems,muscular-problems,MUSCULAR_PROBLEMS,injury_suspension,,
599,629.0,Torn muscle bundle,torn-muscle-blend,TORN_MUSCLE_BLEND,injury_suspension,,
600,629.0,Dead Leg,dead-leg,DEAD_LEG,injury_suspension,,
601,629.0,Abdominal Influenza,abdominal-Influenza,ABDOMINAL_INFLUENZA,injury_suspension,,
602,629.0,Femoral fracture,femoral-fracture,FEMORAL_FRACTURE,injury_suspension,,
603,629.0,Achilles tendon problems,achilles-tendon-problems,ACHILLES_TENDON_PROBLEMS,injury_suspension,,
604,629.0,Achilles tendon rupture,achilles-tendon-rupture,ACHILLES_TENDON_RUPTURE,injury_suspension,,
605,629.0,Hip problems,hip-problems,HIP_PROBLEMS,injury_suspension,,
606,629.0,Fractured Finger,fractured-finger,FRACTURED_FINGER,injury_suspension,,
607,629.0,Bruised Foot,bruised-foot,BRUISED_FOOT,injury_suspension,,
608,629.0,Surgery,surgery,SURGERY,injury_suspension,,
609,629.0,Torn Knee Ligament,torn-knee-ligament,TORN_KNEE_LIGAMENT,injury_suspension,,
610,629.0,Flu,flu,FLU,injury_suspension,,
611,629.0,Fractured Jaw,fractured-jaw,FRACTURED_JAW,injury_suspension,,
612,629.0,Heel Bone Injury,heel-bone-injury,HEEL_BONE_INJURY,injury_suspension,,
614,629.0,Herniated Disc,herniated-disc,HERNIATED_DISC,injury_suspension,,
615,629.0,Peroneus Tendon Injury,peroneus-tendon-injury,PERONEUS_TENDON_INJURY,injury_suspension,,
616,629.0,Fractures Eye Socket,fractured-eye-socket,FRACTURED_EYE_SOCKET,injury_suspension,,
618,629.0,Ruptured Knee Ligament,ruptured-knee-ligament,RUPTURED_KNEE_LIGAMENT,injury_suspension,,
619,629.0,Back Trouble,back-trouble,BACK_TROUBLE,injury_suspension,,
620,629.0,Ruptured Ankle,ruptured-ankle,RUPTURED_ANKLE,injury_suspension,,
621,629.0,Syndesmotic Ligament Tear,syndesmotic-ligament-tear,SYNDESMOTIC_LIGAMENT_TEAR,injury_suspension,,
622,629.0,Pulled Hamstring At Adductors,pulled-hamstring-at-adductors,PULLED_HAMSTRING_AT_ADDUCTORS,injury_suspension,,
623,629.0,Fractured Toe,fractured-toe,FRACTURED_TOE,injury_suspension,,
624,629.0,Facial Fracture,facial-fractures,FACIAL_FRACTURE,injury_suspension,,
625,629.0,Acromioclavicular Saparation,acromioclavicular-separation,ACROMIOCLAVICULAR_SEPARATION,injury_suspension,,
626,629.0,Frontal Bone Fracture,frontal-bone-fracture,FRONTAL_BONE_FRACTURE,injury_suspension,,
627,629.0,Cancer,cancer,CANCER,injury_suspension,,
628,629.0,Fractured Leg,fractured-leg,FRACTURED_LEG,injury_suspension,,
629,,Injury,injury,INJURY,injury_suspension,,
630,629.0,Head Injury,head-injury,HEAD_INJURY,injury_suspension,,
631,629.0,Cheekbone Fracture,cheekbone-fracture,CHEEKBONE_FRACTURE,injury_suspension,,
632,629.0,Torn Muscle Fibre,torn-muscle-fibre,TORN_MUSCLE_FIBRE,injury_suspension,,
633,629.0,Cartilage Damage,cartilage-damage,CARTILAGE_DAMAGE,injury_suspension,,
636,629.0,Ruptured Meniscus,ruptured-minuscis,RUPTURED_MENISCUS,injury_suspension,,
637,629.0,Inflammation,inflammation,INFLAMMATION,injury_suspension,,
638,629.0,Fractured Arm,fractured-arm,FRACTURED_ARM,injury_suspension,,
639,629.0,Arthroscopie,arthroscopie,ARTHROSCOPIE,injury_suspension,,
640,629.0,Lumbago,lumbago,LUMBAGO,injury_suspension,,
641,629.0,Lymphome,lymphoma,LYMPHOMA,injury_suspension,,
642,629.0,Pubalgia,pubalgia,PUBALGIA,injury_suspension,,
643,629.0,Tibia Fracture,tibia-fracture,TIBIA_FRACTURE,injury_suspension,,
644,629.0,Mensical Laceration,mensical-laceration,MENSICAL_LACERATION,injury_suspension,,
645,629.0,Patella Rupture,patella-ruptire,PATELLA_RUPTURE,injury_suspension,,
646,629.0,Forearm Fracture,forearm-fracture,FOREARM_FRACTURE,injury_suspension,,
647,629.0,Disrupted Calf Muscle,disrupted-calf-muscle,DISRUPTED_CALF_MUSCLE,injury_suspension,,
648,629.0,Medial Collateral Ligament Injury,medial-collateral-ligament-injury,MEDIAL_COLLATERAL_LIGAMENT_INJURY,injury_suspension,,
649,629.0,Fractured Rib,fractured-rib,FRACTURED_RIB,injury_suspension,,
650,629.0,Bruised Rib,bruised-rib,BRUISED_RIB,injury_suspension,,
651,629.0,Sideband Team in Knee,sideband-tear-in-knee,SIDEBAND_TEAR_IN_KNEE,injury_suspension,,
652,629.0,Cold,cold,COLD,injury_suspension,,
653,629.0,Gastric Problems,gastric-problems,GASTRIC_PROBLEMS,injury_suspension,,
654,629.0,Virus Infection,virus-infection,VIRUS_INFECTION,injury_suspension,,
655,629.0,Traffic Accident,traffic-accident,TRAFFIC_ACCIDENT,injury_suspension,,
656,629.0,Shinbone Injury,shinbone-injury,SHINBONE_INJURY,injury_suspension,,
658,629.0,Bruise,bruise,BRUISE,injury_suspension,,
659,629.0,Nose Surgery,nose-surgery,NOSE_SURGERY,injury_suspension,,
660,629.0,Nose Injury,nose-injury,NOSE_INJURY,injury_suspension,,
661,629.0,Calf Problems,calf-problems,CALF_PROBLEMS,injury_suspension,,
662,629.0,Back Bruise,back-bruise,BACK_BRUISE,injury_suspension,,
663,629.0,Pneumonia,pneumonia,PNEUMONIA,injury_suspension,,
664,629.0,Hand Injury,hand-injury,HAND_INJURY,injury_suspension,,
665,629.0,Quarantine,quarantine,QUARANTINE,injury_suspension,,
666,629.0,Collarbone Fracture,collarbone-fracture,COLLARBONE_FRACTURE,injury_suspension,,
667,629.0,Torn Muscle Bundle,torn-muscle-bundle,TORN_MUSCLE_BUNDLE,injury_suspension,,
669,629.0,Abscess,abscess,ABSCESS,injury_suspension,,
670,629.0,Medial Collateral Ligament Tear,medial-collateral-ligament-tear,MEDIAL_COLLATERAL_LIGAMENT_TEAR,injury_suspension,,
671,629.0,Ankle Surgery,ankle-surgery,ANKLE_SURGERY,injury_suspension,,
672,629.0,Ankle Problems,ankle-problems,ANKLE_PROBLEMS,injury_suspension,,
673,629.0,Toe Injury,toe-injury,TOE_INJURY,injury_suspension,,
674,629.0,Cals Sclerosis,cals-sclerosis,CALS_SCLEROSIS,injury_suspension,,
675,629.0,Appendectomy,appendectomy,APPENDECTOMY,injury_suspension,,
676,629.0,Eye Injury,eye-injury,EYE_INJURY,injury_suspension,,
677,629.0,Minor Knock,minor-knock,MINOR_KNOCK,injury_suspension,,
678,629.0,Overstretching,overstretching,OVERSTRETCHING,injury_suspension,,
679,629.0,Knee Inflammation,knee-inflammation,KNEE_INFLAMMATION,injury_suspension,,
680,629.0,Fatigue Fracture,fatigue-fracture,FATIGUE_FRACTURE,injury_suspension,,
681,629.0,Inflamed Ligaments Of The Knee,inflamed-ligaments-of-the-knee,INFLAMED_LIGAMENTS_OF_THE_KNEE,injury_suspension,,
682,629.0,Sprain,sprain,SPRAIN,injury_suspension,,
683,629.0,Bruised Knee,bruised-knee,BRUISED_KNEE,injury_suspension,,
684,629.0,Chickenpox,chickenpox,CHICKENPOX,injury_suspension,,
687,629.0,Knee Problems,knee-problems,KNEE_PROBLEMS,injury_suspension,,
688,629.0,Heelspur,heelspur,HEELSPUR,injury_suspension,,
690,629.0,Tendon Irritation,tendon-irritation,TENDON_IRRITATION,injury_suspension,,
691,629.0,Fever,fever,FEVER,injury_suspension,,
692,629.0,Arch Pain,arch-pain,ARCH_PAIN,injury_suspension,,
693,629.0,Achilles Irritation,achilles-irritation,ACHILLES_IRRITATION,injury_suspension,,
694,629.0,Muscle Fiber Tear,muscle-fiber-tear,MUSCLE_FIBER_TEAR,injury_suspension,,
695,629.0,Flesh Wound,flesh-wound,FLESH_WOUND,injury_suspension,,
696,629.0,Meniscus Damage,meniscus-damage,MENISCUS_DAMAGE,injury_suspension,,
697,629.0,Calf Muscle Strain,calf-muscle-strain,CALF_MUSCLE_STRAIN,injury_suspension,,
700,629.0,Fractured Hand,fractured-hand,FRACTURED_HAND,injury_suspension,,
701,629.0,Fractured Foot,fractured-foot,FRACTURED_FOOT,injury_suspension,,
702,629.0,Stretched Ligament,stretched-ligament,STRETCHED_LIGAMENT,injury_suspension,,
703,629.0,Compression Of Spinal,compression-of-spinal,COMPRESSION_OF_SPINAL,injury_suspension,,
704,629.0,Bone Bruise,bone-bruise,BONE_BRUISE,injury_suspension,,
705,629.0,Torn Collateral Ligament,torn-collateral-ligament,TORN_COLLATERAL_LIGAMENT,injury_suspension,,
706,629.0,Sprained Ankle,sprained-ankle,SPRAINED_ANKLE,injury_suspension,,
708,629.0,Torn Muscle,torn-muscle,TORN_MUSCLE,injury_suspension,,
709,629.0,Arm Injury,arm-injury,ARM_INJURY,injury_suspension,,
711,629.0,Heel Pain,heel-pain,HEEL_PAIN,injury_suspension,,
712,629.0,Metatarsal Bone Bruise,metatarsal-bone-bruise,METATARSAL_BONE_BRUISE,injury_suspension,,
713,629.0,Finger Injury,finger-injury,FINGER_INJURY,injury_suspension,,
714,629.0,Partial Damage To The Cruciate Ligament,partial-damage-to-the-cruciate-ligament,PARTIAL_DAMAGE_TO_THE_CRUCIATE_LIGAMENT,injury_suspension,,
715,629.0,Torn Meniscus,torn-meniscus,TORN_MENISCUS,injury_suspension,,
716,629.0,Pelvis Injury,pelvis-injury,PELVIS_INJURY,injury_suspension,,
717,629.0,Ruptured Ankle Aigament,ruptured-ankle-aigament,RUPTURED_ANKLE_AIGAMENT,injury_suspension,,
718,629.0,Torn Tendon,torn-tendon,TORN_TENDON,injury_suspension,,
720,629.0,Fibula Shaft Fractures,fibula-shaft-fractures,FIBULA_SHAFT_FRACTURES,injury_suspension,,
721,629.0,Stomach Complaints,stomach-complaints,STOMACH_COMPLAINTS,injury_suspension,,
722,629.0,Dental Surgery,dental-surgery,DENTAL_SURGERY,injury_suspension,,
723,629.0,Whiplash,whiplash,WHIPLASH,injury_suspension,,
724,629.0,Pubis Bone Irritation,pubis-bone-irritation,PUBIS_BONE_IRRITATION,injury_suspension,,
726,629.0,Shoulder Fracture,shoulder-fracture,SHOULDER_FRACTURE,injury_suspension,,
728,629.0,Torn Ligament,torn-ligament,TORN_LIGAMENT,injury_suspension,,
729,629.0,Nasal Bone Fracture,nasal-bone-fracture,NASAL_BONE_FRACTURE,injury_suspension,,
730,629.0,Mononucleosis,mononucleosis,MONONUCLEOSIS,injury_suspension,,
731,629.0,Bone Chipping,bone-chipping,BONE_CHIPPING,injury_suspension,,
733,629.0,Vertebra Injury,vertebra-injury,VERTEBRA_INJURY,injury_suspension,,
734,629.0,Pubis Bone Contusion,pubis-bone-contusion,PUBIS_BONE_CONTUSION,injury_suspension,,
735,629.0,Fracture Of The Orbit,fracture-of-the-orbit,FRACTURE_OF_THE_ORBIT,injury_suspension,,
736,629.0,Stress Response Of The Bone,stress-response-of-the-bone,STRESS_RESPONSE_OF_THE_BONE,injury_suspension,,
737,629.0,Infection,infection,INFECTION,injury_suspension,,
738,629.0,Umbilical Hernia,umbilical-hernia,UMBILICAL_HERNIA,injury_suspension,,
739,629.0,Hamstring Contusion,hamstring-contusion,HAMSTRING_CONTUSION,injury_suspension,,
740,629.0,Adductors Avulsion,adductors-avulsion,ADDUCTORS_AVULSION,injury_suspension,,
741,629.0,Hand Fracture,hand-fracture,HAND_FRACTURE,injury_suspension,,
742,629.0,Fissure Of The Fibula,fissure-of-the-fibula,FISSURE_OF_THE_FIBULA,injury_suspension,,
743,629.0,Appendicitis,appendicitis,APPENDICITIS,injury_suspension,,
744,629.0,Contracture,contracture,CONTRACTURE,injury_suspension,,
745,629.0,Neck Injury,neck-injury,NECK_INJURY,injury_suspension,,
746,629.0,Navicular Bone Fracture,navicular-bone-fracture,NAVICULAR_BONE_FRACTURE,injury_suspension,,
747,629.0,Scaphoid Operation,scaphoid-operation,SCAPHOID_OPERATION,injury_suspension,,
748,629.0,Fracture,fracture,FRACTURE,injury_suspension,,
750,629.0,Ligament Problems,ligament-problems,LIGAMENT_PROBLEMS,injury_suspension,,
752,629.0,Facial Injury,facial-injury,FACIAL_INJURY,injury_suspension,,
753,629.0,Abdominal Muscles Injury,abdominal-muscles-injury,ABDOMINAL_MUSCLES_INJURY,injury_suspension,,
755,629.0,Elbow Injury,elbow-injury,ELBOW_INJURY,injury_suspension,,
756,629.0,Double Torn Ligament,double-torn-ligament,DOUBLE_TORN_LIGAMENT,injury_suspension,,
